IoT Computation time,Gateway Computation time
0.059767961502075195,0.05565309524536133
0.05932331085205078,0.05574822425842285
0.05929207801818848,0.05584454536437988
0.05958676338195801,0.05571341514587402
0.0592808723449707,0.05603170394897461
0.05937910079956055,0.05515027046203613
0.05980563163757324,0.05556988716125488
0.06001472473144531,0.05582237243652344
0.059419870376586914,0.05577564239501953
0.059224605560302734,0.056142568588256836
0.059722185134887695,0.05589652061462402
0.05918288230895996,0.055734872817993164
0.059731245040893555,0.05638480186462402
0.059896230697631836,0.05583953857421875
0.05945777893066406,0.055998802185058594
0.05951666831970215,0.0558323860168457
0.0598599910736084,0.055711984634399414
0.05992698669433594,0.05559229850769043
0.06020951271057129,0.05595850944519043
0.05982828140258789,0.05553913116455078
0.059600114822387695,0.055678367614746094
0.06000041961669922,0.05506086349487305
0.05943465232849121,0.05572390556335449
0.05974149703979492,0.05528903007507324
0.05964922904968262,0.05559229850769043
0.05991482734680176,0.05594635009765625
0.05966496467590332,0.05569624900817871
0.05990743637084961,0.056088924407958984
0.05968117713928223,0.05585789680480957
0.05981612205505371,0.055434226989746094
0.06010913848876953,0.055719852447509766
0.05994820594787598,0.05590009689331055
0.05982637405395508,0.055765390396118164
0.05945420265197754,0.055965423583984375
0.061544179916381836,0.05557131767272949
0.059511661529541016,0.055999040603637695
0.05995917320251465,0.05550384521484375
0.059511661529541016,0.055309295654296875
0.0596311092376709,0.05578041076660156
0.059731483459472656,0.0560305118560791
0.05981850624084473,0.055820465087890625
0.06013774871826172,0.05597209930419922
0.06025576591491699,0.05559682846069336
0.05993509292602539,0.05556607246398926
0.05993366241455078,0.05590081214904785
0.05981898307800293,0.056032657623291016
0.05956602096557617,0.05523395538330078
0.06006455421447754,0.055710554122924805
0.05986142158508301,0.05595254898071289
0.06019306182861328,0.05585908889770508
0.059886932373046875,0.055391550064086914
0.059958457946777344,0.05605196952819824
0.060025930404663086,0.05583548545837402
0.05984163284301758,0.05591750144958496
0.05994582176208496,0.055678367614746094
0.06004452705383301,0.05603933334350586
0.06012082099914551,0.05606198310852051
0.05987238883972168,0.05622744560241699
0.059554338455200195,0.05626654624938965
0.059708595275878906,0.05565667152404785
0.05954694747924805,0.05578470230102539
0.059674978256225586,0.05594587326049805
0.05972766876220703,0.05556464195251465
0.0601043701171875,0.05588817596435547
0.05962657928466797,0.055318593978881836
0.05930805206298828,0.05594277381896973
0.05962562561035156,0.05555558204650879
0.05986666679382324,0.05574226379394531
0.059540510177612305,0.05654788017272949
0.05941200256347656,0.05597972869873047
0.059737443923950195,0.05602574348449707
0.05987668037414551,0.05601072311401367
0.05969667434692383,0.055937767028808594
0.05960822105407715,0.055452823638916016
0.060014963150024414,0.05600738525390625
0.05947470664978027,0.0555269718170166
0.05983901023864746,0.05556344985961914
0.059746503829956055,0.05567431449890137
0.059629201889038086,0.05604839324951172
0.05966615676879883,0.05607318878173828
0.05981183052062988,0.05562877655029297
0.059267282485961914,0.05603289604187012
0.059603214263916016,0.05574202537536621
0.05939936637878418,0.055936336517333984
0.05911517143249512,0.0561223030090332
0.059958457946777344,0.05564427375793457
0.05973362922668457,0.056066274642944336
0.05962038040161133,0.05577850341796875
0.05971550941467285,0.056331634521484375
0.05924415588378906,0.05522775650024414
0.05985450744628906,0.05562925338745117
0.05977272987365723,0.055678606033325195
0.06012153625488281,0.05568814277648926
0.05961251258850098,0.05562567710876465
0.0597381591796875,0.0557866096496582
0.05940866470336914,0.05538821220397949
0.05970907211303711,0.05558276176452637
0.05983448028564453,0.05600333213806152
0.06040382385253906,0.055663347244262695
0.05957508087158203,0.05576467514038086
0.059830427169799805,0.055613040924072266
0.05947375297546387,0.055701494216918945
0.05935215950012207,0.055715322494506836
0.05945110321044922,0.05591583251953125
0.059479713439941406,0.05543184280395508
0.059500694274902344,0.05568695068359375
0.05941605567932129,0.0563349723815918
0.05968046188354492,0.05629086494445801
0.05959439277648926,0.055754661560058594
0.059426307678222656,0.05601859092712402
0.059835195541381836,0.05556988716125488
0.05935978889465332,0.05554962158203125
0.06041431427001953,0.0556488037109375
0.05930209159851074,0.05582237243652344
0.060148000717163086,0.055399179458618164
0.059782981872558594,0.056047677993774414
0.059958457946777344,0.05595731735229492
0.060217857360839844,0.05562949180603027
0.059819936752319336,0.05503344535827637
0.05939507484436035,0.05564761161804199
0.059680938720703125,0.055704355239868164
0.0599675178527832,0.05568218231201172
0.05991220474243164,0.055620670318603516
0.059558868408203125,0.05582451820373535
0.059462785720825195,0.055680274963378906
0.0600435733795166,0.05579710006713867
0.059737205505371094,0.05590677261352539
0.06503176689147949,0.056502342224121094
0.06040048599243164,0.05610537528991699
0.05992484092712402,0.056040048599243164
0.05971097946166992,0.05611276626586914
0.059477806091308594,0.05605673789978027
0.06003999710083008,0.055835723876953125
0.06009721755981445,0.05601859092712402
0.05933976173400879,0.05568289756774902
0.05961799621582031,0.055747270584106445
0.059775590896606445,0.05596327781677246
0.059464216232299805,0.05567145347595215
0.05955100059509277,0.05570483207702637
0.059296369552612305,0.055726051330566406
0.05983591079711914,0.055307865142822266
0.05966758728027344,0.05602693557739258
0.06024956703186035,0.05611729621887207
0.05945634841918945,0.05584716796875
0.05942988395690918,0.0556182861328125
0.05981636047363281,0.05602431297302246
0.06031489372253418,0.055771827697753906
0.059792518615722656,0.05549764633178711
0.059529781341552734,0.05537724494934082
0.05951666831970215,0.055927276611328125
0.05985426902770996,0.056200504302978516
0.05935549736022949,0.055294036865234375
0.05991768836975098,0.05581855773925781
0.05986762046813965,0.05582547187805176
0.05960893630981445,0.0558161735534668
0.059324026107788086,0.055480241775512695
0.06010174751281738,0.055818796157836914
0.05978822708129883,0.05531454086303711
0.05978846549987793,0.05587196350097656
0.05968785285949707,0.05589723587036133
0.05971336364746094,0.056281328201293945
0.06005692481994629,0.05543112754821777
0.05980277061462402,0.05562996864318848
0.05955815315246582,0.0554356575012207
0.05951857566833496,0.05596518516540527
0.05991959571838379,0.05532646179199219
0.059400320053100586,0.05617690086364746
0.0597536563873291,0.055991172790527344
0.059250593185424805,0.0553126335144043
0.05951690673828125,0.05545473098754883
0.059958457946777344,0.055902957916259766
0.05954909324645996,0.055472373962402344
0.05962562561035156,0.056223392486572266
0.05993843078613281,0.05574989318847656
0.05991673469543457,0.05579853057861328
0.05985260009765625,0.05569052696228027
0.060141801834106445,0.055947065353393555
0.05991053581237793,0.05590343475341797
0.059831857681274414,0.05540800094604492
0.05949878692626953,0.05604147911071777
0.0603182315826416,0.056327104568481445
0.059169769287109375,0.05563783645629883
0.05935835838317871,0.05601239204406738
0.059755802154541016,0.05537223815917969
0.05945229530334473,0.05548214912414551
0.05947065353393555,0.05563545227050781
0.05987095832824707,0.055754661560058594
0.059613943099975586,0.05596208572387695
0.0595853328704834,0.0558929443359375
0.0596165657043457,0.05567145347595215
0.059674978256225586,0.05595040321350098
0.05952811241149902,0.05581784248352051
0.0595700740814209,0.05602622032165527
0.05980229377746582,0.05561208724975586
0.06000256538391113,0.05613374710083008
0.05935096740722656,0.055385589599609375
0.05996823310852051,0.05554652214050293
0.059461355209350586,0.05556344985961914
0.05945897102355957,0.05610466003417969
0.05990481376647949,0.05569720268249512
0.06008601188659668,0.05555224418640137
0.05981636047363281,0.05535459518432617
0.059676408767700195,0.05549049377441406
0.05979323387145996,0.055332183837890625
0.059090375900268555,0.05566143989562988
0.059369564056396484,0.055414438247680664
0.05997729301452637,0.0557403564453125
0.059775590896606445,0.055457353591918945
0.05944252014160156,0.05616283416748047
0.05943608283996582,0.056281089782714844
0.06073880195617676,0.05567193031311035
0.06007742881774902,0.05621480941772461
0.05989408493041992,0.05584454536437988
0.05967974662780762,0.055622100830078125
0.060118675231933594,0.055739641189575195
0.059961795806884766,0.05590939521789551
0.059416770935058594,0.055757761001586914
0.05933260917663574,0.05551409721374512
0.05932116508483887,0.05564093589782715
0.05963730812072754,0.0555419921875
0.05959773063659668,0.05590415000915527
0.05918741226196289,0.05558633804321289
0.05959630012512207,0.05585527420043945
0.059526920318603516,0.05561256408691406
0.05956840515136719,0.055526018142700195
0.059517860412597656,0.055811405181884766
0.059929609298706055,0.05590367317199707
0.059731245040893555,0.05571460723876953
0.05943012237548828,0.05580329895019531
0.059755563735961914,0.05541419982910156
0.06026196479797363,0.056105613708496094
0.0598599910736084,0.05590534210205078
0.0599665641784668,0.0564272403717041
0.05999898910522461,0.055974483489990234
0.05990433692932129,0.05629229545593262
0.05991697311401367,0.05549764633178711
0.05962705612182617,0.05545973777770996
0.05985140800476074,0.05596780776977539
0.0595698356628418,0.0555572509765625
0.059734344482421875,0.05578947067260742
0.05996131896972656,0.0561671257019043
0.059888601303100586,0.05563211441040039
0.06003713607788086,0.05595755577087402
0.059896230697631836,0.05580592155456543
0.0596621036529541,0.055207014083862305
0.06031179428100586,0.056234121322631836
0.059659719467163086,0.05563831329345703
0.05982327461242676,0.056142330169677734
0.05990910530090332,0.055533647537231445
0.060251712799072266,0.0553586483001709
0.059814453125,0.05602097511291504
0.05997610092163086,0.05565834045410156
0.05983901023864746,0.05607414245605469
0.05959272384643555,0.05540204048156738
0.05969977378845215,0.05589008331298828
0.059782981872558594,0.05583000183105469
0.05970168113708496,0.055361032485961914
0.0597074031829834,0.055771589279174805
0.059190988540649414,0.05588507652282715
0.05940508842468262,0.056264638900756836
0.05927300453186035,0.05612945556640625
0.05950760841369629,0.055389404296875
0.05925631523132324,0.055913448333740234
0.059621572494506836,0.05613446235656738
0.0595555305480957,0.055513858795166016
0.05998349189758301,0.05555105209350586
0.06006002426147461,0.0555119514465332
0.059627532958984375,0.055635929107666016
0.059790849685668945,0.05574321746826172
0.05991625785827637,0.055325984954833984
0.05995583534240723,0.05559659004211426
0.05956268310546875,0.05564570426940918
0.05993294715881348,0.05546998977661133
0.05955839157104492,0.05495166778564453
0.059551239013671875,0.05605053901672363
0.05918717384338379,0.05605769157409668
0.0596468448638916,0.05580782890319824
0.059278249740600586,0.0559995174407959
0.05971193313598633,0.05486273765563965
0.05938291549682617,0.05580019950866699
0.05942130088806152,0.05575299263000488
0.05933523178100586,0.05566883087158203
0.05968499183654785,0.05559730529785156
0.059342384338378906,0.0559842586517334
0.05973100662231445,0.05558490753173828
0.0596923828125,0.055795907974243164
0.05949044227600098,0.05590248107910156
0.05966496467590332,0.055689096450805664
0.05973672866821289,0.056345462799072266
0.05958676338195801,0.05560612678527832
0.05939078330993652,0.056041717529296875
0.05980229377746582,0.055973052978515625
0.05941295623779297,0.05591297149658203
0.06004071235656738,0.05570673942565918
0.05965781211853027,0.05599069595336914
0.05951404571533203,0.05557680130004883
0.05933976173400879,0.055709123611450195
0.059641122817993164,0.05549979209899902
0.05992603302001953,0.05550098419189453
0.060002803802490234,0.056027889251708984
0.0596003532409668,0.05568575859069824
0.060198307037353516,0.05568695068359375
0.05951833724975586,0.05588793754577637
0.05999612808227539,0.05533719062805176
0.05962634086608887,0.055983781814575195
0.05933189392089844,0.055432796478271484
0.05984687805175781,0.055785417556762695
0.059860944747924805,0.05657052993774414
0.059888362884521484,0.056085824966430664
0.059859275817871094,0.05554914474487305
0.05948972702026367,0.05604410171508789
0.05950450897216797,0.05568695068359375
0.05939483642578125,0.05592846870422363
0.05953240394592285,0.055747270584106445
0.059522390365600586,0.0560154914855957
0.05986905097961426,0.055995941162109375
0.05981636047363281,0.05543112754821777
0.05984187126159668,0.05562853813171387
0.05968523025512695,0.05580902099609375
0.05975151062011719,0.05515146255493164
0.05975961685180664,0.055565834045410156
0.06000089645385742,0.05557703971862793
0.05983424186706543,0.055576324462890625
0.05972170829772949,0.055399179458618164
0.05988454818725586,0.05582451820373535
0.059775352478027344,0.0557706356048584
0.059554100036621094,0.05565190315246582
0.06008100509643555,0.058499813079833984
0.059493064880371094,0.05564093589782715
0.059777021408081055,0.0555572509765625
0.059671878814697266,0.05589151382446289
0.059966087341308594,0.05596470832824707
0.059647321701049805,0.055489540100097656
0.05984759330749512,0.05591011047363281
0.05936408042907715,0.05599522590637207
0.059433937072753906,0.055921077728271484
0.060079336166381836,0.05585885047912598
0.059838056564331055,0.055643558502197266
0.05964159965515137,0.05552482604980469
0.059464454650878906,0.0558164119720459
0.059661149978637695,0.05563497543334961
0.05962371826171875,0.05566716194152832
0.059854745864868164,0.05630803108215332
0.05983328819274902,0.05602121353149414
0.0595700740814209,0.055913448333740234
0.05953669548034668,0.05550837516784668
0.059107303619384766,0.05548286437988281
0.05960488319396973,0.055713653564453125
0.059591054916381836,0.05637240409851074
0.05952310562133789,0.055864810943603516
0.060050249099731445,0.055445194244384766
0.05974984169006348,0.05623674392700195
0.05952119827270508,0.05581498146057129
0.05996537208557129,0.05598092079162598
0.05954122543334961,0.05575895309448242
0.06016397476196289,0.055629730224609375
0.059943437576293945,0.055975914001464844
0.06009626388549805,0.05545401573181152
0.05974864959716797,0.05771136283874512
0.0597834587097168,0.05613088607788086
0.05952286720275879,0.0556337833404541
0.0596010684967041,0.05578780174255371
0.05934619903564453,0.055866241455078125
0.059682369232177734,0.05571937561035156
0.05946469306945801,0.05593466758728027
0.059696197509765625,0.05556774139404297
0.0602264404296875,0.05565333366394043
0.05947303771972656,0.055934906005859375
0.05995941162109375,0.055747270584106445
0.05954718589782715,0.05544900894165039
0.059537649154663086,0.056244850158691406
0.05977129936218262,0.05541872978210449
0.05953717231750488,0.05597090721130371
0.05969643592834473,0.05533909797668457
0.05950665473937988,0.055847883224487305
0.06000375747680664,0.05550575256347656
0.059792518615722656,0.055741310119628906
0.059708595275878906,0.05564570426940918
0.05982232093811035,0.055572509765625
0.05935382843017578,0.05565619468688965
0.05940508842468262,0.05545687675476074
0.06016206741333008,0.05568575859069824
0.060090065002441406,0.055878400802612305
0.05969691276550293,0.05535078048706055
0.059540748596191406,0.055359840393066406
0.05922985076904297,0.05584907531738281
0.059693098068237305,0.05560946464538574
0.059591054916381836,0.055754661560058594
0.05963635444641113,0.05575156211853027
0.06041407585144043,0.05579495429992676
0.05967259407043457,0.05572366714477539
0.059571027755737305,0.055637359619140625
0.0597844123840332,0.05616950988769531
0.059858083724975586,0.05571889877319336
0.059770822525024414,0.05581927299499512
0.059830427169799805,0.05569171905517578
0.05957651138305664,0.05580282211303711
0.06040453910827637,0.05565476417541504
0.06000494956970215,0.05576491355895996
0.05984163284301758,0.05569767951965332
0.05988812446594238,0.05575203895568848
0.05991005897521973,0.05573606491088867
0.05942273139953613,0.056005001068115234
0.059782981872558594,0.05562472343444824
0.06031656265258789,0.055589914321899414
0.05997037887573242,0.05612826347351074
0.05964517593383789,0.05547785758972168
0.059478759765625,0.055583953857421875
0.059682607650756836,0.05580282211303711
0.0594632625579834,0.05576729774475098
0.05980968475341797,0.055982351303100586
0.05959916114807129,0.055822134017944336
0.059293270111083984,0.05599260330200195
0.05971264839172363,0.055680274963378906
0.05964541435241699,0.05587029457092285
0.05990743637084961,0.05576467514038086
0.05978965759277344,0.0558321475982666
0.05958414077758789,0.055953264236450195
0.05955219268798828,0.05570101737976074
0.059854745864868164,0.055934906005859375
0.059676170349121094,0.055847883224487305
0.059760093688964844,0.05591130256652832
0.05969691276550293,0.05615544319152832
0.05977511405944824,0.0558476448059082
0.06000494956970215,0.05606675148010254
0.05998110771179199,0.05585670471191406
0.05980515480041504,0.055730581283569336
0.0597689151763916,0.05573558807373047
0.059671878814697266,0.055846452713012695
0.05993986129760742,0.0560765266418457
0.060102224349975586,0.05589485168457031
0.05988621711730957,0.05599856376647949
0.05965232849121094,0.05557656288146973
0.05942654609680176,0.05549192428588867
0.059648752212524414,0.05607461929321289
0.05973672866821289,0.05536055564880371
0.05968832969665527,0.0558164119720459
0.05951237678527832,0.056188344955444336
0.05994081497192383,0.056096553802490234
0.059395790100097656,0.05600929260253906
0.05953264236450195,0.056609153747558594
0.05984234809875488,0.05584239959716797
0.05990481376647949,0.05587148666381836
0.059693098068237305,0.05580735206604004
0.05974912643432617,0.05594229698181152
0.05951666831970215,0.05486273765563965
0.05959510803222656,0.0560305118560791
0.05955028533935547,0.05555891990661621
0.059818267822265625,0.05549502372741699
0.05932164192199707,0.05544233322143555
0.05950593948364258,0.05577278137207031
0.059491634368896484,0.056500911712646484
0.05955934524536133,0.05524611473083496
0.059499502182006836,0.05566549301147461
0.05953168869018555,0.05634665489196777
0.05968737602233887,0.05544710159301758
0.05991196632385254,0.05577230453491211
0.05963134765625,0.05576944351196289
0.05962800979614258,0.05549359321594238
0.05992722511291504,0.056001901626586914
0.05952739715576172,0.05538368225097656
0.05934786796569824,0.05592536926269531
0.06000876426696777,0.05583763122558594
0.059935569763183594,0.05597519874572754
0.059682607650756836,0.05600118637084961
0.059603214263916016,0.055619001388549805
0.05975937843322754,0.05597877502441406
0.059839487075805664,0.055635690689086914
0.05968117713928223,0.05613136291503906
0.05968022346496582,0.056145668029785156
0.05938529968261719,0.05615592002868652
0.05932760238647461,0.056049346923828125
0.05956840515136719,0.05591702461242676
0.05952858924865723,0.0559234619140625
0.05981111526489258,0.05590462684631348
0.05981326103210449,0.055654048919677734
0.059801340103149414,0.055863142013549805
0.0597529411315918,0.055428504943847656
0.05949759483337402,0.05518817901611328
0.05953216552734375,0.055716514587402344
0.05937027931213379,0.05566072463989258
0.05947089195251465,0.05579328536987305
0.05964016914367676,0.05584597587585449
0.05938363075256348,0.055591583251953125
0.0601353645324707,0.0557093620300293
0.05922889709472656,0.055448293685913086
0.05972766876220703,0.056151390075683594
0.05999875068664551,0.05573630332946777
0.05944061279296875,0.05585503578186035
0.05953526496887207,0.05598163604736328
0.059450387954711914,0.05576276779174805
0.0596621036529541,0.055878400802612305
0.06206822395324707,0.05546879768371582
0.05942678451538086,0.05620241165161133
0.059842824935913086,0.055585622787475586
0.059517621994018555,0.055759429931640625
0.05943179130554199,0.05545854568481445
0.05962634086608887,0.055554866790771484
0.05937838554382324,0.05600619316101074
0.0592954158782959,0.05551028251647949
0.059470176696777344,0.05556917190551758
0.05930805206298828,0.055411577224731445
0.05939030647277832,0.05558943748474121
0.06003618240356445,0.0555422306060791
0.05976748466491699,0.05567193031311035
0.0595707893371582,0.05576181411743164
0.059316158294677734,0.05555009841918945
0.05936098098754883,0.0557863712310791
0.05942964553833008,0.056150197982788086
0.0594482421875,0.055498361587524414
0.06002545356750488,0.05591392517089844
0.05958843231201172,0.05590224266052246
0.059444427490234375,0.05595207214355469
0.05952119827270508,0.055548667907714844
0.059624433517456055,0.056247711181640625
0.0599064826965332,0.05556845664978027
0.05938076972961426,0.05571103096008301
0.05975055694580078,0.055991411209106445
0.05940842628479004,0.05602836608886719
0.0596318244934082,0.05557656288146973
0.0593256950378418,0.0554811954498291
0.05954432487487793,0.055570125579833984
0.059508323669433594,0.05566120147705078
0.05982470512390137,0.05576658248901367
0.0594332218170166,0.0555570125579834
0.0592806339263916,0.05635643005371094
0.05952620506286621,0.05613875389099121
0.059484004974365234,0.05542492866516113
0.05985569953918457,0.055580854415893555
0.05907034873962402,0.05559587478637695
0.05945086479187012,0.05554962158203125
0.05942201614379883,0.05578279495239258
0.0596013069152832,0.05532574653625488
0.05924582481384277,0.05554080009460449
0.0596468448638916,0.055617570877075195
0.059586524963378906,0.05606389045715332
0.05993056297302246,0.055635690689086914
0.059328317642211914,0.05552315711975098
0.059392452239990234,0.05602550506591797
0.05962204933166504,0.055861473083496094
0.05949974060058594,0.05552506446838379
0.05961036682128906,0.05519533157348633
0.05994772911071777,0.055641889572143555
0.059702396392822266,0.0552670955657959
0.05963754653930664,0.05557727813720703
0.05963778495788574,0.05588865280151367
0.059471845626831055,0.05550861358642578
0.05925178527832031,0.05561017990112305
0.05914306640625,0.05559730529785156
0.05942821502685547,0.05563473701477051
0.05970597267150879,0.055690765380859375
0.05981564521789551,0.055581092834472656
0.05952262878417969,0.05579566955566406
0.05946016311645508,0.05559849739074707
0.059540510177612305,0.056035757064819336
0.05969953536987305,0.05597424507141113
0.05984926223754883,0.055960893630981445
0.05939483642578125,0.05542778968811035
0.059644222259521484,0.055765628814697266
0.059633731842041016,0.05573606491088867
0.0599210262298584,0.05579400062561035
0.059690237045288086,0.055991172790527344
0.059334754943847656,0.0556187629699707
0.05957436561584473,0.05587959289550781
0.05940651893615723,0.05530905723571777
0.0597233772277832,0.055689096450805664
0.05985879898071289,0.055829524993896484
0.05942130088806152,0.05600118637084961
0.05954456329345703,0.05576920509338379
0.059668540954589844,0.05550837516784668
0.05949091911315918,0.05590677261352539
0.05965924263000488,0.05548524856567383
0.05936098098754883,0.055661916732788086
0.059345245361328125,0.05565929412841797
0.0594029426574707,0.05558609962463379
0.059812068939208984,0.056046485900878906
0.05970931053161621,0.055733442306518555
0.05934548377990723,0.055675506591796875
0.05933380126953125,0.05593729019165039
0.05948352813720703,0.055667877197265625
0.059639692306518555,0.055664777755737305
0.05968213081359863,0.05573415756225586
0.059569358825683594,0.05591750144958496
0.05942726135253906,0.055860042572021484
0.05997467041015625,0.05545783042907715
0.05932021141052246,0.05576038360595703
0.05938148498535156,0.05591869354248047
0.05963492393493652,0.055597782135009766
0.0592656135559082,0.05623888969421387
0.05939459800720215,0.05535411834716797
0.05965089797973633,0.056147098541259766
0.059888362884521484,0.05570650100708008
0.059671640396118164,0.05597424507141113
0.05989861488342285,0.055832862854003906
0.05914926528930664,0.05547070503234863
0.05925488471984863,0.05550360679626465
0.05972576141357422,0.055741310119628906
0.06111311912536621,0.05574321746826172
0.05937767028808594,0.05602312088012695
0.06115007400512695,0.05591225624084473
0.05940437316894531,0.05595231056213379
0.05987691879272461,0.05665016174316406
0.05925107002258301,0.055596351623535156
0.0595548152923584,0.05574297904968262
0.05960226058959961,0.055608510971069336
0.06004905700683594,0.0557408332824707
0.05942988395690918,0.055936336517333984
0.05982494354248047,0.05595088005065918
0.05946207046508789,0.055624961853027344
0.05981087684631348,0.055474042892456055
0.0598597526550293,0.056017398834228516
0.0598599910736084,0.056017398834228516
0.05979347229003906,0.05532574653625488
0.05985593795776367,0.05602288246154785
0.059542179107666016,0.05565047264099121
0.059395790100097656,0.056162118911743164
0.05955648422241211,0.05617785453796387
0.05945253372192383,0.0556638240814209
0.059578895568847656,0.05624580383300781
0.0592954158782959,0.055579185485839844
0.05931997299194336,0.055797576904296875
0.059384822845458984,0.05553412437438965
0.05941414833068848,0.05562281608581543
0.059624433517456055,0.055562496185302734
0.05982327461242676,0.05569744110107422
0.05975770950317383,0.05561566352844238
0.05991792678833008,0.055608272552490234
0.05955934524536133,0.055333852767944336
0.05955386161804199,0.05556821823120117
0.05990433692932129,0.05549025535583496
0.05972552299499512,0.05657196044921875
0.059378862380981445,0.05564117431640625
0.05965781211853027,0.05557537078857422
0.059804677963256836,0.055635929107666016
0.05952048301696777,0.055908203125
0.05954718589782715,0.055486440658569336
0.05957818031311035,0.05534529685974121
0.05991840362548828,0.05603814125061035
0.05949044227600098,0.05565047264099121
0.05903172492980957,0.05620622634887695
0.05930781364440918,0.05609583854675293
0.05945563316345215,0.055512428283691406
0.0593259334564209,0.05578279495239258
0.059241533279418945,0.05559682846069336
