Hash time,HMAC Execution time,Random Execution time,AES Encryption time,Bilinear time,Exponential Time,ECC Addition Time,ECC Scalar Multiplication Time
0.00010251998901367188,0.00017881393432617188,0.00010776519775390625,0.00043320655822753906,0.012530803680419922,0.0008742809295654297,0.00016450881958007812,0.0004277229309082031
7.557868957519531e-05,8.7738037109375e-05,7.081031799316406e-05,0.0005662441253662109,0.012482404708862305,0.0008606910705566406,0.00013566017150878906,0.0003924369812011719
7.963180541992188e-05,5.888938903808594e-05,5.221366882324219e-05,0.0002663135528564453,0.012478828430175781,0.000919342041015625,0.0001392364501953125,0.00033020973205566406
5.9604644775390625e-05,0.00010824203491210938,6.699562072753906e-05,0.0004076957702636719,0.012462377548217773,0.0008604526519775391,0.0001366138458251953,0.00038743019104003906
4.839897155761719e-05,6.246566772460938e-05,5.602836608886719e-05,0.00020360946655273438,0.012619495391845703,0.0008726119995117188,0.00016880035400390625,0.0004105567932128906
0.00010848045349121094,0.00015282630920410156,0.00011944770812988281,0.0006318092346191406,0.0125885009765625,0.0008747577667236328,0.00016951560974121094,0.000362396240234375
4.744529724121094e-05,6.222724914550781e-05,5.4836273193359375e-05,0.00020241737365722656,0.012489795684814453,0.0008594989776611328,0.00013566017150878906,0.00040984153747558594
4.792213439941406e-05,6.437301635742188e-05,5.435943603515625e-05,0.00020384788513183594,0.012443304061889648,0.0009143352508544922,0.0001437664031982422,0.0004208087921142578
6.580352783203125e-05,0.0001327991485595703,5.8650970458984375e-05,0.00027298927307128906,0.012606143951416016,0.0008616447448730469,0.0001506805419921875,0.0003299713134765625
4.267692565917969e-05,4.9591064453125e-05,4.553794860839844e-05,0.0001900196075439453,0.012314796447753906,0.0008604526519775391,0.00013875961303710938,0.00038695335388183594
3.9577484130859375e-05,4.935264587402344e-05,4.6253204345703125e-05,0.0001895427703857422,0.012608051300048828,0.0008604526519775391,0.000133514404296875,0.000392913818359375
4.982948303222656e-05,5.793571472167969e-05,5.125999450683594e-05,0.00020813941955566406,0.012477397918701172,0.0008594989776611328,0.00013875961303710938,0.0003275871276855469
5.030632019042969e-05,5.91278076171875e-05,5.221366882324219e-05,0.00020885467529296875,0.012523412704467773,0.0008635520935058594,0.0001404285430908203,0.0003895759582519531
7.224082946777344e-05,9.131431579589844e-05,8.797645568847656e-05,0.00032782554626464844,0.012373924255371094,0.0008590221405029297,0.00013494491577148438,0.00038743019104003906
4.267692565917969e-05,4.863739013671875e-05,4.887580871582031e-05,0.00019025802612304688,0.012212276458740234,0.000858306884765625,0.0001850128173828125,0.00032782554626464844
4.076957702636719e-05,4.6253204345703125e-05,4.863739013671875e-05,0.00018453598022460938,0.01259756088256836,0.0008637905120849609,0.00013399124145507812,0.00033092498779296875
4.410743713378906e-05,5.316734313964844e-05,4.76837158203125e-05,0.0001876354217529297,0.012441873550415039,0.0008611679077148438,0.0001385211944580078,0.0003848075866699219
4.076957702636719e-05,5.054473876953125e-05,4.601478576660156e-05,0.00018858909606933594,0.012226343154907227,0.0008592605590820312,0.0001361370086669922,0.0003261566162109375
4.315376281738281e-05,5.1021575927734375e-05,4.792213439941406e-05,0.00023436546325683594,0.012578487396240234,0.0008640289306640625,0.000133514404296875,0.0003285408020019531
4.172325134277344e-05,4.982948303222656e-05,4.696846008300781e-05,0.00018167495727539062,0.012472152709960938,0.0008587837219238281,0.0001366138458251953,0.0003864765167236328
4.1961669921875e-05,4.792213439941406e-05,4.673004150390625e-05,0.00018906593322753906,0.012301921844482422,0.0008609294891357422,0.0001366138458251953,0.0003268718719482422
4.172325134277344e-05,4.863739013671875e-05,4.6253204345703125e-05,0.00018739700317382812,0.01250910758972168,0.0008609294891357422,0.0001308917999267578,0.0003287792205810547
4.506111145019531e-05,5.340576171875e-05,4.863739013671875e-05,0.00019502639770507812,0.012500524520874023,0.0008625984191894531,0.0001385211944580078,0.0003955364227294922
7.390975952148438e-05,9.679794311523438e-05,7.724761962890625e-05,0.0002760887145996094,0.012219667434692383,0.0008594989776611328,0.0001347064971923828,0.00032639503479003906
4.291534423828125e-05,5.221366882324219e-05,4.6253204345703125e-05,0.00023698806762695312,0.0126190185546875,0.0008566379547119141,0.00013136863708496094,0.0003287792205810547
4.982948303222656e-05,6.0558319091796875e-05,5.793571472167969e-05,0.0003402233123779297,0.012578725814819336,0.0008680820465087891,0.0001671314239501953,0.00043272972106933594
4.38690185546875e-05,7.486343383789062e-05,4.57763671875e-05,0.0001895427703857422,0.012391328811645508,0.0008609294891357422,0.00013828277587890625,0.00033020973205566406
4.2438507080078125e-05,4.9114227294921875e-05,4.863739013671875e-05,0.00018930435180664062,0.01261138916015625,0.0008854866027832031,0.0001304149627685547,0.0003552436828613281
4.982948303222656e-05,5.9604644775390625e-05,5.53131103515625e-05,0.0009205341339111328,0.012477636337280273,0.0008611679077148438,0.00013685226440429688,0.0004067420959472656
4.3392181396484375e-05,4.839897155761719e-05,4.553794860839844e-05,0.00018715858459472656,0.012317419052124023,0.0008718967437744141,0.00013971328735351562,0.000347137451171875
4.291534423828125e-05,5.1021575927734375e-05,4.696846008300781e-05,0.0001888275146484375,0.01271367073059082,0.0008633136749267578,0.00014901161193847656,0.0003864765167236328
4.696846008300781e-05,5.316734313964844e-05,4.601478576660156e-05,0.00020241737365722656,0.01257467269897461,0.00087738037109375,0.00013828277587890625,0.0003864765167236328
4.220008850097656e-05,4.9114227294921875e-05,4.57763671875e-05,0.00019025802612304688,0.012351751327514648,0.0008616447448730469,0.00013899803161621094,0.0003287792205810547
4.410743713378906e-05,5.030632019042969e-05,4.601478576660156e-05,0.00018930435180664062,0.012608528137207031,0.000858306884765625,0.00013327598571777344,0.0003452301025390625
4.410743713378906e-05,5.125999450683594e-05,4.601478576660156e-05,0.00018906593322753906,0.012448549270629883,0.00089263916015625,0.0001373291015625,0.000385284423828125
4.100799560546875e-05,4.887580871582031e-05,4.76837158203125e-05,0.0001895427703857422,0.012305259704589844,0.0008580684661865234,0.0001392364501953125,0.0003757476806640625
4.291534423828125e-05,4.792213439941406e-05,4.9114227294921875e-05,0.0001938343048095703,0.012720584869384766,0.0008723735809326172,0.00016832351684570312,0.0003285408020019531
5.030632019042969e-05,6.270408630371094e-05,5.841255187988281e-05,0.00021696090698242188,0.012454748153686523,0.0008597373962402344,0.0001366138458251953,0.00038433074951171875
4.3392181396484375e-05,5.078315734863281e-05,4.76837158203125e-05,0.00019407272338867188,0.012378454208374023,0.0008614063262939453,0.00013494491577148438,0.0003292560577392578
4.482269287109375e-05,5.030632019042969e-05,4.982948303222656e-05,0.00019216537475585938,0.012386560440063477,0.0008609294891357422,0.00013566017150878906,0.0003294944763183594
4.6253204345703125e-05,5.7220458984375e-05,5.1975250244140625e-05,0.00019979476928710938,0.012277603149414062,0.00086212158203125,0.00013899803161621094,0.0003905296325683594
4.38690185546875e-05,5.054473876953125e-05,4.5299530029296875e-05,0.00019359588623046875,0.012237787246704102,0.0008590221405029297,0.00013709068298339844,0.00033092498779296875
4.220008850097656e-05,4.9591064453125e-05,4.482269287109375e-05,0.0001926422119140625,0.012357234954833984,0.0008656978607177734,0.000156402587890625,0.00046372413635253906
6.723403930664062e-05,0.00011324882507324219,5.793571472167969e-05,0.0002560615539550781,0.013238668441772461,0.0008759498596191406,0.00013709068298339844,0.0003311634063720703
4.458427429199219e-05,5.1021575927734375e-05,4.839897155761719e-05,0.0002465248107910156,0.012349367141723633,0.0008633136749267578,0.0001373291015625,0.0003941059112548828
4.267692565917969e-05,5.14984130859375e-05,4.9591064453125e-05,0.0001895427703857422,0.012377023696899414,0.0008587837219238281,0.0001361370086669922,0.0003287792205810547
4.38690185546875e-05,5.14984130859375e-05,4.5299530029296875e-05,0.000194549560546875,0.012325286865234375,0.0008585453033447266,0.000133514404296875,0.0004069805145263672
4.220008850097656e-05,4.935264587402344e-05,4.649162292480469e-05,0.00019121170043945312,0.012252092361450195,0.0008599758148193359,0.0001366138458251953,0.0004024505615234375
4.38690185546875e-05,5.054473876953125e-05,4.458427429199219e-05,0.00018906593322753906,0.01250457763671875,0.0008625984191894531,0.00013136863708496094,0.0003330707550048828
4.7206878662109375e-05,6.175041198730469e-05,5.888938903808594e-05,0.0002167224884033203,0.012460708618164062,0.0008609294891357422,0.0001380443572998047,0.0003859996795654297
4.172325134277344e-05,5.1021575927734375e-05,4.57763671875e-05,0.00019097328186035156,0.012277841567993164,0.0008611679077148438,0.0001361370086669922,0.0003883838653564453
4.410743713378906e-05,4.9591064453125e-05,4.553794860839844e-05,0.0001876354217529297,0.012378215789794922,0.0008668899536132812,0.0001506805419921875,0.000347137451171875
7.033348083496094e-05,7.295608520507812e-05,5.173683166503906e-05,0.000270843505859375,0.012518882751464844,0.0008616447448730469,0.00013709068298339844,0.00039124488830566406
4.220008850097656e-05,4.792213439941406e-05,4.601478576660156e-05,0.00018525123596191406,0.012233734130859375,0.0008573532104492188,0.00013756752014160156,0.00038623809814453125
4.267692565917969e-05,5.030632019042969e-05,4.7206878662109375e-05,0.0001900196075439453,0.012268781661987305,0.0008590221405029297,0.00013327598571777344,0.0003273487091064453
4.7206878662109375e-05,5.6743621826171875e-05,4.887580871582031e-05,0.00020241737365722656,0.012521982192993164,0.0008625984191894531,0.00014066696166992188,0.0003867149353027344
4.3392181396484375e-05,4.982948303222656e-05,4.839897155761719e-05,0.00019025802612304688,0.012195348739624023,0.0008587837219238281,0.0001380443572998047,0.0003871917724609375
4.172325134277344e-05,5.0067901611328125e-05,4.673004150390625e-05,0.00024056434631347656,0.01248478889465332,0.0009007453918457031,0.00016951560974121094,0.0003352165222167969
4.4345855712890625e-05,5.340576171875e-05,4.839897155761719e-05,0.00025534629821777344,0.01218724250793457,0.0008571147918701172,0.00013756752014160156,0.00038909912109375
4.458427429199219e-05,5.14984130859375e-05,4.649162292480469e-05,0.00019216537475585938,0.012314558029174805,0.0008633136749267578,0.00013971328735351562,0.0003871917724609375
4.5299530029296875e-05,5.14984130859375e-05,4.6253204345703125e-05,0.00021600723266601562,0.012630224227905273,0.0009052753448486328,0.00017213821411132812,0.000335693359375
4.792213439941406e-05,5.698204040527344e-05,4.744529724121094e-05,0.0002052783966064453,0.012251853942871094,0.0008594989776611328,0.00014019012451171875,0.00032806396484375
4.506111145019531e-05,5.054473876953125e-05,6.532669067382812e-05,0.00019478797912597656,0.012736320495605469,0.0008609294891357422,0.0001366138458251953,0.0003898143768310547
4.410743713378906e-05,5.1975250244140625e-05,4.601478576660156e-05,0.00019097328186035156,0.012918710708618164,0.0010447502136230469,0.00020813941955566406,0.0033414363861083984
4.5299530029296875e-05,5.364418029785156e-05,4.601478576660156e-05,0.0001952648162841797,0.012340068817138672,0.0008602142333984375,0.00013899803161621094,0.00032806396484375
4.3392181396484375e-05,9.72747802734375e-05,4.7206878662109375e-05,0.0001952648162841797,0.012219429016113281,0.0008716583251953125,0.0001418590545654297,0.00038886070251464844
4.124641418457031e-05,5.173683166503906e-05,4.673004150390625e-05,0.0001933574676513672,0.01225590705871582,0.0008666515350341797,0.0001583099365234375,0.00034499168395996094
6.818771362304688e-05,7.295608520507812e-05,7.867813110351562e-05,0.00032782554626464844,0.012428998947143555,0.0008747577667236328,0.00013685226440429688,0.00033926963806152344
4.482269287109375e-05,5.173683166503906e-05,4.601478576660156e-05,0.0001933574676513672,0.012433767318725586,0.0008614063262939453,0.0001385211944580078,0.0003910064697265625
4.1484832763671875e-05,4.696846008300781e-05,4.5299530029296875e-05,0.0001862049102783203,0.01261591911315918,0.0008685588836669922,0.00022077560424804688,0.00034165382385253906
5.2928924560546875e-05,7.2479248046875e-05,5.7220458984375e-05,0.00021982192993164062,0.012294769287109375,0.0008602142333984375,0.00013947486877441406,0.0003905296325683594
4.38690185546875e-05,5.054473876953125e-05,4.649162292480469e-05,0.0001914501190185547,0.012377023696899414,0.0008597373962402344,0.0001373291015625,0.0004069805145263672
4.601478576660156e-05,6.127357482910156e-05,9.822845458984375e-05,0.0002143383026123047,0.012356996536254883,0.0008633136749267578,0.00013875961303710938,0.0003311634063720703
4.458427429199219e-05,5.269050598144531e-05,4.792213439941406e-05,0.00019097328186035156,0.012219429016113281,0.0008614063262939453,0.0001385211944580078,0.0003826618194580078
9.250640869140625e-05,7.653236389160156e-05,4.792213439941406e-05,0.00018978118896484375,0.012330293655395508,0.0008599758148193359,0.0001380443572998047,0.00038909912109375
5.435943603515625e-05,6.389617919921875e-05,5.8650970458984375e-05,0.0002143383026123047,0.012357950210571289,0.0008714199066162109,0.00017118453979492188,0.0003795623779296875
4.482269287109375e-05,5.269050598144531e-05,4.7206878662109375e-05,0.00019216537475585938,0.012280702590942383,0.0008592605590820312,0.00013637542724609375,0.00033020973205566406
4.553794860839844e-05,5.078315734863281e-05,4.5299530029296875e-05,0.00021791458129882812,0.012345552444458008,0.0008623600006103516,0.00013637542724609375,0.0003905296325683594
4.744529724121094e-05,5.7220458984375e-05,5.745887756347656e-05,0.00023484230041503906,0.012384653091430664,0.0008614063262939453,0.00013947486877441406,0.0003306865692138672
4.458427429199219e-05,5.2928924560546875e-05,4.8160552978515625e-05,0.00019240379333496094,0.012380599975585938,0.0008614063262939453,0.00013446807861328125,0.0003273487091064453
4.38690185546875e-05,5.1021575927734375e-05,5.054473876953125e-05,0.0001933574676513672,0.012368440628051758,0.00086212158203125,0.00013756752014160156,0.0003864765167236328
9.322166442871094e-05,5.626678466796875e-05,5.698204040527344e-05,0.0001990795135498047,0.012468338012695312,0.0009014606475830078,0.00016260147094726562,0.00033545494079589844
4.4345855712890625e-05,5.245208740234375e-05,4.744529724121094e-05,0.00023221969604492188,0.012259244918823242,0.0008563995361328125,0.0001392364501953125,0.0003311634063720703
4.3392181396484375e-05,5.0067901611328125e-05,4.7206878662109375e-05,0.00019359588623046875,0.01232004165649414,0.00086212158203125,0.0001881122589111328,0.0003972053527832031
4.792213439941406e-05,5.698204040527344e-05,4.76837158203125e-05,0.0002040863037109375,0.012199640274047852,0.0008597373962402344,0.0001380443572998047,0.0003495216369628906
4.1961669921875e-05,4.9591064453125e-05,4.696846008300781e-05,0.0001862049102783203,0.012370586395263672,0.0008680820465087891,0.0001385211944580078,0.0003294944763183594
4.4345855712890625e-05,5.340576171875e-05,4.696846008300781e-05,0.00024127960205078125,0.012311458587646484,0.0008604526519775391,0.00013327598571777344,0.00038933753967285156
4.3392181396484375e-05,5.1021575927734375e-05,4.601478576660156e-05,0.00019121170043945312,0.01222848892211914,0.0008625984191894531,0.0001373291015625,0.00032830238342285156
4.458427429199219e-05,5.1975250244140625e-05,4.696846008300781e-05,0.0001914501190185547,0.012322664260864258,0.0008697509765625,0.00017714500427246094,0.00034117698669433594
4.9591064453125e-05,5.984306335449219e-05,6.222724914550781e-05,0.00021028518676757812,0.012225866317749023,0.0008728504180908203,0.00013637542724609375,0.00038814544677734375
4.458427429199219e-05,5.1975250244140625e-05,4.839897155761719e-05,0.0001952648162841797,0.012327909469604492,0.0008602142333984375,0.0001373291015625,0.0003917217254638672
4.553794860839844e-05,5.245208740234375e-05,4.9114227294921875e-05,0.0001900196075439453,0.012405633926391602,0.0008721351623535156,0.0001366138458251953,0.0003292560577392578
4.506111145019531e-05,5.14984130859375e-05,4.673004150390625e-05,0.0001926422119140625,0.012344121932983398,0.000858306884765625,0.00013780593872070312,0.0003859996795654297
4.8160552978515625e-05,6.437301635742188e-05,5.745887756347656e-05,0.0002071857452392578,0.012407302856445312,0.0008637905120849609,0.00013971328735351562,0.000396728515625
4.887580871582031e-05,5.53131103515625e-05,4.887580871582031e-05,0.00020623207092285156,0.012265920639038086,0.0008597373962402344,0.00014138221740722656,0.00035262107849121094
4.410743713378906e-05,5.125999450683594e-05,4.673004150390625e-05,0.00019049644470214844,0.012254476547241211,0.0008628368377685547,0.0001385211944580078,0.00040721893310546875
4.4345855712890625e-05,5.2928924560546875e-05,4.7206878662109375e-05,0.00019216537475585938,0.012257814407348633,0.0008618831634521484,0.00013375282287597656,0.0003867149353027344
4.57763671875e-05,5.2928924560546875e-05,4.7206878662109375e-05,0.0001933574676513672,0.012233734130859375,0.0008597373962402344,0.00013685226440429688,0.00032806396484375
4.5299530029296875e-05,5.316734313964844e-05,4.649162292480469e-05,0.00019216537475585938,0.01224517822265625,0.0008616447448730469,0.00013709068298339844,0.00038814544677734375
4.410743713378906e-05,5.221366882324219e-05,4.553794860839844e-05,0.00019669532775878906,0.012184858322143555,0.0008604526519775391,0.0001373291015625,0.0003859996795654297
4.1484832763671875e-05,5.125999450683594e-05,4.601478576660156e-05,0.00019073486328125,0.012244701385498047,0.0008611679077148438,0.0001373291015625,0.00032973289489746094
4.601478576660156e-05,5.3882598876953125e-05,4.887580871582031e-05,0.0001971721649169922,0.012170553207397461,0.0008604526519775391,0.00013756752014160156,0.0003840923309326172
4.649162292480469e-05,5.435943603515625e-05,5.221366882324219e-05,0.00020885467529296875,0.012250185012817383,0.0008625984191894531,0.00017261505126953125,0.00039005279541015625
4.5299530029296875e-05,5.364418029785156e-05,4.649162292480469e-05,0.00019550323486328125,0.012219905853271484,0.0008602142333984375,0.00013756752014160156,0.00032973289489746094
4.5299530029296875e-05,5.269050598144531e-05,4.863739013671875e-05,0.00019216537475585938,0.012212038040161133,0.0008635520935058594,0.0001354217529296875,0.00038695335388183594
4.363059997558594e-05,5.4836273193359375e-05,5.054473876953125e-05,0.0001919269561767578,0.012290000915527344,0.0008630752563476562,0.00018644332885742188,0.0003936290740966797
4.506111145019531e-05,5.269050598144531e-05,4.744529724121094e-05,0.00019168853759765625,0.01226806640625,0.0008585453033447266,0.0001354217529296875,0.0003304481506347656
4.482269287109375e-05,5.14984130859375e-05,4.982948303222656e-05,0.0001919269561767578,0.01236867904663086,0.00086212158203125,0.0001361370086669922,0.0003895759582519531
4.5299530029296875e-05,5.269050598144531e-05,4.9114227294921875e-05,0.00019311904907226562,0.012322664260864258,0.0008618831634521484,0.00013756752014160156,0.0003876686096191406
4.4345855712890625e-05,5.14984130859375e-05,4.601478576660156e-05,0.0001926422119140625,0.012435436248779297,0.00087738037109375,0.0001404285430908203,0.00032782554626464844
4.506111145019531e-05,5.221366882324219e-05,4.839897155761719e-05,0.00019431114196777344,0.012275218963623047,0.0008594989776611328,0.00013756752014160156,0.00038433074951171875
4.363059997558594e-05,5.221366882324219e-05,4.6253204345703125e-05,0.0001933574676513672,0.012322425842285156,0.0008611679077148438,0.00013899803161621094,0.00038623809814453125
4.38690185546875e-05,0.00010037422180175781,4.76837158203125e-05,0.0001919269561767578,0.01239919662475586,0.0008664131164550781,0.00014090538024902344,0.0003592967987060547
4.4345855712890625e-05,7.2479248046875e-05,4.839897155761719e-05,0.00019216537475585938,0.012347221374511719,0.0008606910705566406,0.00018095970153808594,0.00038814544677734375
4.57763671875e-05,5.316734313964844e-05,4.696846008300781e-05,0.0001938343048095703,0.012319564819335938,0.0008745193481445312,0.00017690658569335938,0.00041604042053222656
4.553794860839844e-05,5.221366882324219e-05,4.839897155761719e-05,0.00019621849060058594,0.012294292449951172,0.0008606910705566406,0.00013971328735351562,0.00033092498779296875
4.57763671875e-05,5.221366882324219e-05,4.696846008300781e-05,0.000194549560546875,0.012313127517700195,0.0008594989776611328,0.0001380443572998047,0.0003898143768310547
4.5299530029296875e-05,5.14984130859375e-05,4.792213439941406e-05,0.00019407272338867188,0.012342453002929688,0.0008618831634521484,0.0001366138458251953,0.0003859996795654297
4.553794860839844e-05,5.435943603515625e-05,4.601478576660156e-05,0.00019240379333496094,0.012262105941772461,0.0008604526519775391,0.00013566017150878906,0.00033164024353027344
4.506111145019531e-05,5.245208740234375e-05,5.054473876953125e-05,0.00018930435180664062,0.012224435806274414,0.0008635520935058594,0.00014019012451171875,0.00033164024353027344
5.078315734863281e-05,6.389617919921875e-05,5.936622619628906e-05,0.0002551078796386719,0.012288808822631836,0.0008797645568847656,0.0001380443572998047,0.0003883838653564453
4.482269287109375e-05,5.3882598876953125e-05,5.0067901611328125e-05,0.00019073486328125,0.012241125106811523,0.0008897781372070312,0.0001373291015625,0.00032806396484375
4.57763671875e-05,5.245208740234375e-05,4.696846008300781e-05,0.000194549560546875,0.012293100357055664,0.0008580684661865234,0.00013303756713867188,0.0003287792205810547
4.506111145019531e-05,5.2928924560546875e-05,4.9114227294921875e-05,0.0001938343048095703,0.012296438217163086,0.0008609294891357422,0.00013589859008789062,0.0004203319549560547
4.57763671875e-05,5.364418029785156e-05,4.9114227294921875e-05,0.00019049644470214844,0.01225733757019043,0.0008623600006103516,0.0001385211944580078,0.00032782554626464844
4.363059997558594e-05,5.340576171875e-05,4.887580871582031e-05,0.0001957416534423828,0.012284040451049805,0.0008609294891357422,0.0001506805419921875,0.0003428459167480469
6.008148193359375e-05,6.151199340820312e-05,5.650520324707031e-05,0.00021195411682128906,0.012444019317626953,0.0008633136749267578,0.0001373291015625,0.00038909912109375
4.649162292480469e-05,5.269050598144531e-05,4.744529724121094e-05,0.00019478797912597656,0.012291669845581055,0.0008647441864013672,0.00016498565673828125,0.0003974437713623047
5.125999450683594e-05,5.793571472167969e-05,5.412101745605469e-05,0.0002899169921875,0.012328386306762695,0.0008788108825683594,0.0001442432403564453,0.00032806396484375
4.57763671875e-05,5.340576171875e-05,4.696846008300781e-05,0.0001900196075439453,0.012341976165771484,0.0008645057678222656,0.00014066696166992188,0.0003991127014160156
5.054473876953125e-05,6.270408630371094e-05,6.4849853515625e-05,0.0002243518829345703,0.012272834777832031,0.0008611679077148438,0.00013589859008789062,0.0003287792205810547
4.649162292480469e-05,5.054473876953125e-05,4.5299530029296875e-05,0.00019431114196777344,0.012223482131958008,0.0008649826049804688,0.0001399517059326172,0.0003292560577392578
6.771087646484375e-05,7.867813110351562e-05,5.936622619628906e-05,0.00026726722717285156,0.012274742126464844,0.0008590221405029297,0.0001380443572998047,0.0004229545593261719
4.5299530029296875e-05,5.2928924560546875e-05,4.8160552978515625e-05,0.00019121170043945312,0.012242794036865234,0.0008611679077148438,0.00013446807861328125,0.0003287792205810547
4.76837158203125e-05,5.698204040527344e-05,4.982948303222656e-05,0.00020694732666015625,0.013107538223266602,0.0008609294891357422,0.0001366138458251953,0.0003535747528076172
4.6253204345703125e-05,5.507469177246094e-05,4.9114227294921875e-05,0.00019311904907226562,0.012382745742797852,0.0008642673492431641,0.00015473365783691406,0.0003972053527832031
4.673004150390625e-05,5.626678466796875e-05,4.76837158203125e-05,0.00020265579223632812,0.012418985366821289,0.0008616447448730469,0.00014019012451171875,0.0004069805145263672
4.553794860839844e-05,5.435943603515625e-05,4.506111145019531e-05,0.00023865699768066406,0.012314558029174805,0.0008614063262939453,0.00013446807861328125,0.0003306865692138672
4.482269287109375e-05,5.7697296142578125e-05,4.839897155761719e-05,0.00019621849060058594,0.012345552444458008,0.00086212158203125,0.00013828277587890625,0.00038814544677734375
4.506111145019531e-05,5.412101745605469e-05,4.696846008300781e-05,0.0001952648162841797,0.012348175048828125,0.0008630752563476562,0.00013113021850585938,0.0003981590270996094
6.771087646484375e-05,7.271766662597656e-05,5.5789947509765625e-05,0.0002658367156982422,0.012201547622680664,0.0008614063262939453,0.00013685226440429688,0.0003306865692138672
4.601478576660156e-05,5.412101745605469e-05,5.030632019042969e-05,0.00024271011352539062,0.012369394302368164,0.0008873939514160156,0.0001327991485595703,0.00039076805114746094
7.581710815429688e-05,8.320808410644531e-05,5.626678466796875e-05,0.00027108192443847656,0.012272834777832031,0.0008609294891357422,0.0001366138458251953,0.0003864765167236328
4.458427429199219e-05,5.316734313964844e-05,4.982948303222656e-05,0.00019407272338867188,0.01226043701171875,0.00086212158203125,0.000133514404296875,0.0003292560577392578
4.744529724121094e-05,5.6743621826171875e-05,4.887580871582031e-05,0.0002067089080810547,0.012321949005126953,0.0008962154388427734,0.00013828277587890625,0.0003883838653564453
4.410743713378906e-05,5.340576171875e-05,4.982948303222656e-05,0.00019598007202148438,0.012370109558105469,0.0008633136749267578,0.00013184547424316406,0.0003948211669921875
4.792213439941406e-05,5.602836608886719e-05,9.703636169433594e-05,0.00020313262939453125,0.012262105941772461,0.0008606910705566406,0.00013899803161621094,0.00032806396484375
4.57763671875e-05,5.316734313964844e-05,4.7206878662109375e-05,0.00019216537475585938,0.012360572814941406,0.0008864402770996094,0.0001347064971923828,0.0004279613494873047
4.6253204345703125e-05,5.364418029785156e-05,4.76837158203125e-05,0.00019431114196777344,0.012265205383300781,0.0008602142333984375,0.00013446807861328125,0.00041222572326660156
4.410743713378906e-05,5.221366882324219e-05,4.744529724121094e-05,0.0005719661712646484,0.012280702590942383,0.0008630752563476562,0.0001361370086669922,0.00032782554626464844
4.553794860839844e-05,5.364418029785156e-05,4.744529724121094e-05,0.00019216537475585938,0.01227879524230957,0.0008625984191894531,0.00013947486877441406,0.0003292560577392578
4.4345855712890625e-05,5.364418029785156e-05,4.8160552978515625e-05,0.00019621849060058594,0.012398719787597656,0.0008606910705566406,0.0001347064971923828,0.0003914833068847656
4.506111145019531e-05,5.4836273193359375e-05,4.887580871582031e-05,0.00019168853759765625,0.012366056442260742,0.0008625984191894531,0.00014257431030273438,0.00033092498779296875
4.553794860839844e-05,5.3882598876953125e-05,4.863739013671875e-05,0.00019431114196777344,0.012397289276123047,0.0008611679077148438,0.0001347064971923828,0.0003294944763183594
4.4345855712890625e-05,5.316734313964844e-05,4.601478576660156e-05,0.00019621849060058594,0.012296438217163086,0.0008597373962402344,0.00013828277587890625,0.0003857612609863281
4.506111145019531e-05,5.364418029785156e-05,4.553794860839844e-05,0.00019359588623046875,0.01226186752319336,0.0008611679077148438,0.0001747608184814453,0.00033211708068847656
